state,district,precinct,party,candidate,votes
FLORIDA,14,410,REPUBLICAN,CHRISTINE Y QUINN,549
FLORIDA,14,411,DEMOCRAT,KATHY CASTOR,1189
FLORIDA,14,411,REPUBLICAN,CHRISTINE Y QUINN,822
FLORIDA,14,412,DEMOCRAT,KATHY CASTOR,1358
FLORIDA,14,412,REPUBLICAN,CHRISTINE Y QUINN,1377
FLORIDA,14,413,DEMOCRAT,KATHY CASTOR,581
FLORIDA,14,413,REPUBLICAN,CHRISTINE Y QUINN,485
FLORIDA,14,414,DEMOCRAT,KATHY CASTOR,1835
FLORIDA,14,414,REPUBLICAN,CHRISTINE Y QUINN,909
FLORIDA,14,415,DEMOCRAT,KATHY CASTOR,1423
FLORIDA,14,415,REPUBLICAN,CHRISTINE Y QUINN,1078
FLORIDA,14,421,DEMOCRAT,KATHY CASTOR,1218
FLORIDA,14,421,REPUBLICAN,CHRISTINE Y QUINN,811
FLORIDA,14,422,DEMOCRAT,KATHY CASTOR,1362
FLORIDA,14,422,REPUBLICAN,CHRISTINE Y QUINN,866
FLORIDA,14,423,DEMOCRAT,KATHY CASTOR,1203
FLORIDA,14,423,REPUBLICAN,CHRISTINE Y QUINN,742
FLORIDA,14,429,DEMOCRAT,KATHY CASTOR,1363
FLORIDA,14,429,REPUBLICAN,CHRISTINE Y QUINN,920
FLORIDA,14,430,DEMOCRAT,KATHY CASTOR,505
FLORIDA,14,430,REPUBLICAN,CHRISTINE Y QUINN,374
FLORIDA,14,431,DEMOCRAT,KATHY CASTOR,1550
FLORIDA,14,431,REPUBLICAN,CHRISTINE Y QUINN,1440
FLORIDA,14,433,DEMOCRAT,KATHY CASTOR,417
FLORIDA,14,433,REPUBLICAN,CHRISTINE Y QUINN,471
FLORIDA,14,434,DEMOCRAT,KATHY CASTOR,1858
FLORIDA,14,434,REPUBLICAN,CHRISTINE Y QUINN,1330
FLORIDA,14,451,DEMOCRAT,KATHY CASTOR,1327
FLORIDA,14,451,REPUBLICAN,CHRISTINE Y QUINN,1117
FLORIDA,14,454,DEMOCRAT,KATHY CASTOR,1176
FLORIDA,14,454,REPUBLICAN,CHRISTINE Y QUINN,616
FLORIDA,14,455,DEMOCRAT,KATHY CASTOR,761
FLORIDA,14,455,REPUBLICAN,CHRISTINE Y QUINN,612
FLORIDA,14,457,DEMOCRAT,KATHY CASTOR,1068
FLORIDA,14,457,REPUBLICAN,CHRISTINE Y QUINN,987
FLORIDA,14,459,DEMOCRAT,KATHY CASTOR,1903
FLORIDA,14,459,REPUBLICAN,CHRISTINE Y QUINN,1041
FLORIDA,14,461,DEMOCRAT,KATHY CASTOR,467
FLORIDA,14,461,REPUBLICAN,CHRISTINE Y QUINN,357
FLORIDA,14,462,DEMOCRAT,KATHY CASTOR,138
FLORIDA,14,462,REPUBLICAN,CHRISTINE Y QUINN,123
FLORIDA,14,463,DEMOCRAT,KATHY CASTOR,959
FLORIDA,14,463,REPUBLICAN,CHRISTINE Y QUINN,444
FLORIDA,14,500,DEMOCRAT,KATHY CASTOR,2256
FLORIDA,14,500,REPUBLICAN,CHRISTINE Y QUINN,2136
FLORIDA,14,501,DEMOCRAT,KATHY CASTOR,843
FLORIDA,14,501,REPUBLICAN,CHRISTINE Y QUINN,688
FLORIDA,14,502,DEMOCRAT,KATHY CASTOR,742
FLORIDA,14,502,REPUBLICAN,CHRISTINE Y QUINN,526
FLORIDA,14,503,DEMOCRAT,KATHY CASTOR,1755
FLORIDA,14,503,REPUBLICAN,CHRISTINE Y QUINN,1192
FLORIDA,14,504,DEMOCRAT,KATHY CASTOR,1696
FLORIDA,14,504,REPUBLICAN,CHRISTINE Y QUINN,904
FLORIDA,14,505,DEMOCRAT,KATHY CASTOR,2097
FLORIDA,14,505,REPUBLICAN,CHRISTINE Y QUINN,1421
FLORIDA,14,506,DEMOCRAT,KATHY CASTOR,629
FLORIDA,14,506,REPUBLICAN,CHRISTINE Y QUINN,648
FLORIDA,14,507,DEMOCRAT,KATHY CASTOR,1266
FLORIDA,14,507,REPUBLICAN,CHRISTINE Y QUINN,1044
FLORIDA,14,508,DEMOCRAT,KATHY CASTOR,1276
FLORIDA,14,508,REPUBLICAN,CHRISTINE Y QUINN,1325
FLORIDA,14,509,DEMOCRAT,KATHY CASTOR,793
FLORIDA,14,509,REPUBLICAN,CHRISTINE Y QUINN,762
FLORIDA,14,510,DEMOCRAT,KATHY CASTOR,1040
FLORIDA,14,510,REPUBLICAN,CHRISTINE Y QUINN,1008
FLORIDA,14,511,DEMOCRAT,KATHY CASTOR,1432
FLORIDA,14,511,REPUBLICAN,CHRISTINE Y QUINN,1069
FLORIDA,14,512,DEMOCRAT,KATHY CASTOR,632
FLORIDA,14,512,REPUBLICAN,CHRISTINE Y QUINN,467
FLORIDA,14,513,DEMOCRAT,KATHY CASTOR,425
FLORIDA,14,513,REPUBLICAN,CHRISTINE Y QUINN,418
FLORIDA,14,514,DEMOCRAT,KATHY CASTOR,754
FLORIDA,14,514,REPUBLICAN,CHRISTINE Y QUINN,695
FLORIDA,14,516,DEMOCRAT,KATHY CASTOR,1141
FLORIDA,14,516,REPUBLICAN,CHRISTINE Y QUINN,913
FLORIDA,14,517,DEMOCRAT,KATHY CASTOR,857
FLORIDA,14,517,REPUBLICAN,CHRISTINE Y QUINN,731
FLORIDA,14,519,DEMOCRAT,KATHY CASTOR,1010
FLORIDA,14,519,REPUBLICAN,CHRISTINE Y QUINN,891
FLORIDA,14,520,DEMOCRAT,KATHY CASTOR,589
FLORIDA,14,520,REPUBLICAN,CHRISTINE Y QUINN,479
FLORIDA,14,521,DEMOCRAT,KATHY CASTOR,1217
FLORIDA,14,521,REPUBLICAN,CHRISTINE Y QUINN,1127
FLORIDA,14,522,DEMOCRAT,KATHY CASTOR,509
FLORIDA,14,522,REPUBLICAN,CHRISTINE Y QUINN,598
FLORIDA,14,523,DEMOCRAT,KATHY CASTOR,1707
FLORIDA,14,523,REPUBLICAN,CHRISTINE Y QUINN,1307
FLORIDA,14,524,DEMOCRAT,KATHY CASTOR,770
FLORIDA,14,524,REPUBLICAN,CHRISTINE Y QUINN,630
FLORIDA,14,525,DEMOCRAT,KATHY CASTOR,1646
FLORIDA,14,525,REPUBLICAN,CHRISTINE Y QUINN,1628
FLORIDA,14,526,DEMOCRAT,KATHY CASTOR,662
FLORIDA,14,526,REPUBLICAN,CHRISTINE Y QUINN,758
FLORIDA,14,527,DEMOCRAT,KATHY CASTOR,2080
FLORIDA,14,527,REPUBLICAN,CHRISTINE Y QUINN,2552
FLORIDA,14,528,DEMOCRAT,KATHY CASTOR,820
FLORIDA,14,528,REPUBLICAN,CHRISTINE Y QUINN,1607
FLORIDA,14,529,DEMOCRAT,KATHY CASTOR,1307
FLORIDA,14,529,REPUBLICAN,CHRISTINE Y QUINN,1654
FLORIDA,14,530,DEMOCRAT,KATHY CASTOR,611
FLORIDA,14,530,REPUBLICAN,CHRISTINE Y QUINN,771
FLORIDA,14,533,DEMOCRAT,KATHY CASTOR,1510
FLORIDA,14,533,REPUBLICAN,CHRISTINE Y QUINN,1367
FLORIDA,14,534,DEMOCRAT,KATHY CASTOR,1269
FLORIDA,14,534,REPUBLICAN,CHRISTINE Y QUINN,791
FLORIDA,14,535,DEMOCRAT,KATHY CASTOR,1035
FLORIDA,14,535,REPUBLICAN,CHRISTINE Y QUINN,663
FLORIDA,14,538,DEMOCRAT,KATHY CASTOR,1265
FLORIDA,14,538,REPUBLICAN,CHRISTINE Y QUINN,1408
FLORIDA,14,542,DEMOCRAT,KATHY CASTOR,203
FLORIDA,14,542,REPUBLICAN,CHRISTINE Y QUINN,236
FLORIDA,14,550,DEMOCRAT,KATHY CASTOR,371
FLORIDA,14,550,REPUBLICAN,CHRISTINE Y QUINN,455
FLORIDA,14,551,DEMOCRAT,KATHY CASTOR,834
FLORIDA,14,551,REPUBLICAN,CHRISTINE Y QUINN,919
FLORIDA,14,552,DEMOCRAT,KATHY CASTOR,871
FLORIDA,14,552,REPUBLICAN,CHRISTINE Y QUINN,719
FLORIDA,14,554,DEMOCRAT,KATHY CASTOR,518
FLORIDA,14,554,REPUBLICAN,CHRISTINE Y QUINN,549
FLORIDA,14,555,DEMOCRAT,KATHY CASTOR,531
FLORIDA,14,555,REPUBLICAN,CHRISTINE Y QUINN,420
FLORIDA,14,557,DEMOCRAT,KATHY CASTOR,918
FLORIDA,14,557,REPUBLICAN,CHRISTINE Y QUINN,738
FLORIDA,14,559,DEMOCRAT,KATHY CASTOR,1084
FLORIDA,14,559,REPUBLICAN,CHRISTINE Y QUINN,241
FLORIDA,14,560,DEMOCRAT,KATHY CASTOR,117
FLORIDA,14,560,REPUBLICAN,CHRISTINE Y QUINN,64
FLORIDA,14,561,DEMOCRAT,KATHY CASTOR,159
FLORIDA,14,561,REPUBLICAN,CHRISTINE Y QUINN,108
FLORIDA,14,562,DEMOCRAT,KATHY CASTOR,2361
FLORIDA,14,562,REPUBLICAN,CHRISTINE Y QUINN,552
FLORIDA,14,563,DEMOCRAT,KATHY CASTOR,1507
FLORIDA,14,563,REPUBLICAN,CHRISTINE Y QUINN,367
FLORIDA,14,565,DEMOCRAT,KATHY CASTOR,168
FLORIDA,14,565,REPUBLICAN,CHRISTINE Y QUINN,76
FLORIDA,14,566,DEMOCRAT,KATHY CASTOR,1219
FLORIDA,14,566,REPUBLICAN,CHRISTINE Y QUINN,200
FLORIDA,14,567,DEMOCRAT,KATHY CASTOR,645
FLORIDA,14,567,REPUBLICAN,CHRISTINE Y QUINN,143
FLORIDA,14,569,DEMOCRAT,KATHY CASTOR,1159
FLORIDA,14,569,REPUBLICAN,CHRISTINE Y QUINN,1002
FLORIDA,14,571,DEMOCRAT,KATHY CASTOR,873
FLORIDA,14,571,REPUBLICAN,CHRISTINE Y QUINN,587
FLORIDA,14,573,DEMOCRAT,KATHY CASTOR,135
FLORIDA,14,573,REPUBLICAN,CHRISTINE Y QUINN,84
FLORIDA,14,574,DEMOCRAT,KATHY CASTOR,1213
FLORIDA,14,574,REPUBLICAN,CHRISTINE Y QUINN,1032
FLORIDA,14,575,DEMOCRAT,KATHY CASTOR,978
FLORIDA,14,575,REPUBLICAN,CHRISTINE Y QUINN,967
FLORIDA,14,577,DEMOCRAT,KATHY CASTOR,1787
FLORIDA,14,577,REPUBLICAN,CHRISTINE Y QUINN,1460
FLORIDA,14,578,DEMOCRAT,KATHY CASTOR,751
FLORIDA,14,578,REPUBLICAN,CHRISTINE Y QUINN,695
FLORIDA,14,579,DEMOCRAT,KATHY CASTOR,883
FLORIDA,14,579,REPUBLICAN,CHRISTINE Y QUINN,1278
FLORIDA,14,581,DEMOCRAT,KATHY CASTOR,1138
FLORIDA,14,581,REPUBLICAN,CHRISTINE Y QUINN,709
FLORIDA,14,583,DEMOCRAT,KATHY CASTOR,876
FLORIDA,14,583,REPUBLICAN,CHRISTINE Y QUINN,407
FLORIDA,14,584,DEMOCRAT,KATHY CASTOR,787
FLORIDA,14,584,REPUBLICAN,CHRISTINE Y QUINN,298
FLORIDA,14,585,DEMOCRAT,KATHY CASTOR,973
FLORIDA,14,585,REPUBLICAN,CHRISTINE Y QUINN,1280
FLORIDA,14,587,DEMOCRAT,KATHY CASTOR,1017
FLORIDA,14,587,REPUBLICAN,CHRISTINE Y QUINN,1291
FLORIDA,14,589,DEMOCRAT,KATHY CASTOR,737
FLORIDA,14,589,REPUBLICAN,CHRISTINE Y QUINN,1031
FLORIDA,14,591,DEMOCRAT,KATHY CASTOR,1196
FLORIDA,14,591,REPUBLICAN,CHRISTINE Y QUINN,1958
FLORIDA,14,595,DEMOCRAT,KATHY CASTOR,1030
FLORIDA,14,595,REPUBLICAN,CHRISTINE Y QUINN,1578
FLORIDA,14,601,DEMOCRAT,KATHY CASTOR,1404
FLORIDA,14,601,REPUBLICAN,CHRISTINE Y QUINN,550
FLORIDA,14,605,DEMOCRAT,KATHY CASTOR,231
FLORIDA,14,605,REPUBLICAN,CHRISTINE Y QUINN,170
FLORIDA,14,613,DEMOCRAT,KATHY CASTOR,828
FLORIDA,14,613,REPUBLICAN,CHRISTINE Y QUINN,97
FLORIDA,14,617,DEMOCRAT,KATHY CASTOR,1764
FLORIDA,14,617,REPUBLICAN,CHRISTINE Y QUINN,289
FLORIDA,14,633,DEMOCRAT,KATHY CASTOR,1
FLORIDA,14,633,REPUBLICAN,CHRISTINE Y QUINN,1
FLORIDA,14,643,DEMOCRAT,KATHY CASTOR,384
FLORIDA,14,643,REPUBLICAN,CHRISTINE Y QUINN,88
FLORIDA,14,671,DEMOCRAT,KATHY CASTOR,3059
FLORIDA,14,671,REPUBLICAN,CHRISTINE Y QUINN,2089
FLORIDA,14,673,DEMOCRAT,KATHY CASTOR,1889
FLORIDA,14,673,REPUBLICAN,CHRISTINE Y QUINN,1098
FLORIDA,14,938,DEMOCRAT,KATHY CASTOR,69
FLORIDA,14,938,REPUBLICAN,CHRISTINE Y QUINN,121
FLORIDA,14,963,DEMOCRAT,KATHY CASTOR,15
FLORIDA,14,963,REPUBLICAN,CHRISTINE Y QUINN,21
FLORIDA,14,969,DEMOCRAT,KATHY CASTOR,136
FLORIDA,14,969,REPUBLICAN,CHRISTINE Y QUINN,124
FLORIDA,14,970,DEMOCRAT,KATHY CASTOR,102
FLORIDA,14,970,REPUBLICAN,CHRISTINE Y QUINN,134
FLORIDA,14,973,DEMOCRAT,KATHY CASTOR,610
FLORIDA,14,973,REPUBLICAN,CHRISTINE Y QUINN,221
FLORIDA,14,974,DEMOCRAT,KATHY CASTOR,338
FLORIDA,14,974,REPUBLICAN,CHRISTINE Y QUINN,155
FLORIDA,14,999,DEMOCRAT,KATHY CASTOR,507
FLORIDA,14,999,REPUBLICAN,CHRISTINE Y QUINN,432
FLORIDA,15,101_PRECINCT 101,DEMOCRAT,ALAN COHN,376
FLORIDA,15,101_PRECINCT 101,REPUBLICAN,SCOTT FRANKLIN,1571
FLORIDA,15,102_PRECINCT 102,DEMOCRAT,ALAN COHN,206
FLORIDA,15,102_PRECINCT 102,REPUBLICAN,SCOTT FRANKLIN,827
FLORIDA,15,102_PRECINCT 102.CLE,DEMOCRAT,ALAN COHN,473
FLORIDA,15,102_PRECINCT 102.CLE,REPUBLICAN,SCOTT FRANKLIN,656
FLORIDA,15,103_PRECINCT 103,DEMOCRAT,ALAN COHN,1840
FLORIDA,15,103_PRECINCT 103,REPUBLICAN,SCOTT FRANKLIN,1552
FLORIDA,15,104_PRECINCT 104,DEMOCRAT,ALAN COHN,1277
FLORIDA,15,104_PRECINCT 104,REPUBLICAN,SCOTT FRANKLIN,1101
FLORIDA,15,105_PRECINCT 105,DEMOCRAT,ALAN COHN,1014
FLORIDA,15,105_PRECINCT 105,REPUBLICAN,SCOTT FRANKLIN,683
FLORIDA,15,106_PRECINCT 106,DEMOCRAT,ALAN COHN,287
FLORIDA,15,106_PRECINCT 106,REPUBLICAN,SCOTT FRANKLIN,937
FLORIDA,15,106_PRECINCT 106.GRV,DEMOCRAT,ALAN COHN,762
FLORIDA,15,106_PRECINCT 106.GRV,REPUBLICAN,SCOTT FRANKLIN,933
FLORIDA,15,107_PRECINCT 107,DEMOCRAT,ALAN COHN,960
FLORIDA,15,107_PRECINCT 107,REPUBLICAN,SCOTT FRANKLIN,2625
FLORIDA,15,108_PRECINCT 108,DEMOCRAT,ALAN COHN,250
FLORIDA,15,108_PRECINCT 108,REPUBLICAN,SCOTT FRANKLIN,885
FLORIDA,15,109_PRECINCT 109,DEMOCRAT,ALAN COHN,1610
FLORIDA,15,109_PRECINCT 109,REPUBLICAN,SCOTT FRANKLIN,2816
FLORIDA,15,110_PRECINCT 110,DEMOCRAT,ALAN COHN,1140
FLORIDA,15,110_PRECINCT 110,REPUBLICAN,SCOTT FRANKLIN,2214
FLORIDA,15,111_PRECINCT 111,DEMOCRAT,ALAN COHN,1636
FLORIDA,15,111_PRECINCT 111,REPUBLICAN,SCOTT FRANKLIN,3883
FLORIDA,15,112_PRECINCT 112,DEMOCRAT,ALAN COHN,1500
FLORIDA,15,112_PRECINCT 112,REPUBLICAN,SCOTT FRANKLIN,1821
FLORIDA,15,113_PRECINCT 113,DEMOCRAT,ALAN COHN,248
FLORIDA,15,113_PRECINCT 113,REPUBLICAN,SCOTT FRANKLIN,938
FLORIDA,15,114_PRECINCT 114,DEMOCRAT,ALAN COHN,1411
FLORIDA,15,114_PRECINCT 114,REPUBLICAN,SCOTT FRANKLIN,1952
FLORIDA,15,115_PRECINCT 115,DEMOCRAT,ALAN COHN,1031
FLORIDA,15,115_PRECINCT 115,REPUBLICAN,SCOTT FRANKLIN,1848
FLORIDA,15,116_PRECINCT 116,DEMOCRAT,ALAN COHN,372
FLORIDA,15,116_PRECINCT 116,REPUBLICAN,SCOTT FRANKLIN,692
FLORIDA,15,117_PRECINCT 117,DEMOCRAT,ALAN COHN,1738
FLORIDA,15,117_PRECINCT 117,REPUBLICAN,SCOTT FRANKLIN,2734
FLORIDA,15,118_PRECINCT 118,DEMOCRAT,ALAN COHN,1692
FLORIDA,15,118_PRECINCT 118,REPUBLICAN,SCOTT FRANKLIN,3790
FLORIDA,15,119_PRECINCT 119,DEMOCRAT,ALAN COHN,261
FLORIDA,15,119_PRECINCT 119,REPUBLICAN,SCOTT FRANKLIN,771
FLORIDA,15,120_PRECINCT 120,DEMOCRAT,ALAN COHN,810
FLORIDA,15,120_PRECINCT 120,REPUBLICAN,SCOTT FRANKLIN,1136
FLORIDA,15,121_PRECINCT 121,DEMOCRAT,ALAN COHN,1274
FLORIDA,15,121_PRECINCT 121,REPUBLICAN,SCOTT FRANKLIN,1232
FLORIDA,15,124_PRECINCT 124,DEMOCRAT,ALAN COHN,2562
FLORIDA,15,124_PRECINCT 124,REPUBLICAN,SCOTT FRANKLIN,1903
FLORIDA,15,125_PRECINCT 125,DEMOCRAT,ALAN COHN,143
FLORIDA,15,125_PRECINCT 125,REPUBLICAN,SCOTT FRANKLIN,229
FLORIDA,15,15_PRECINCT 15.CLE,DEMOCRAT,ALAN COHN,1271
FLORIDA,15,15_PRECINCT 15.CLE,REPUBLICAN,SCOTT FRANKLIN,1007
FLORIDA,15,201_PRECINCT 201,DEMOCRAT,ALAN COHN,1231
FLORIDA,15,201_PRECINCT 201,REPUBLICAN,SCOTT FRANKLIN,1311
FLORIDA,15,203_PRECINCT 203,DEMOCRAT,ALAN COHN,634
FLORIDA,15,203_PRECINCT 203,REPUBLICAN,SCOTT FRANKLIN,1023
FLORIDA,15,204_PRECINCT 204,DEMOCRAT,ALAN COHN,1636
FLORIDA,15,204_PRECINCT 204,REPUBLICAN,SCOTT FRANKLIN,199
FLORIDA,15,205_PRECINCT 205,DEMOCRAT,ALAN COHN,1293
FLORIDA,15,205_PRECINCT 205,REPUBLICAN,SCOTT FRANKLIN,261
FLORIDA,15,206_PRECINCT 206,DEMOCRAT,ALAN COHN,646
FLORIDA,15,206_PRECINCT 206,REPUBLICAN,SCOTT FRANKLIN,573
FLORIDA,15,207_PRECINCT 207,DEMOCRAT,ALAN COHN,344
FLORIDA,15,207_PRECINCT 207,REPUBLICAN,SCOTT FRANKLIN,475
FLORIDA,15,208_PRECINCT 208,DEMOCRAT,ALAN COHN,909
FLORIDA,15,208_PRECINCT 208,REPUBLICAN,SCOTT FRANKLIN,1613
FLORIDA,15,209_PRECINCT 209,DEMOCRAT,ALAN COHN,717
FLORIDA,15,209_PRECINCT 209,REPUBLICAN,SCOTT FRANKLIN,412
FLORIDA,15,210_PRECINCT 210,DEMOCRAT,ALAN COHN,484
FLORIDA,15,210_PRECINCT 210,REPUBLICAN,SCOTT FRANKLIN,149
FLORIDA,15,211_PRECINCT 211,DEMOCRAT,ALAN COHN,607
FLORIDA,15,211_PRECINCT 211,REPUBLICAN,SCOTT FRANKLIN,493
FLORIDA,15,212_PRECINCT 212,DEMOCRAT,ALAN COHN,415
FLORIDA,15,212_PRECINCT 212,REPUBLICAN,SCOTT FRANKLIN,701
FLORIDA,15,213_PRECINCT 213,DEMOCRAT,ALAN COHN,333
FLORIDA,15,213_PRECINCT 213,REPUBLICAN,SCOTT FRANKLIN,356
FLORIDA,15,214_PRECINCT 214,DEMOCRAT,ALAN COHN,689
FLORIDA,15,214_PRECINCT 214,REPUBLICAN,SCOTT FRANKLIN,499
FLORIDA,15,215_PRECINCT 215,DEMOCRAT,ALAN COHN,31
FLORIDA,15,215_PRECINCT 215,REPUBLICAN,SCOTT FRANKLIN,111
FLORIDA,15,216_PRECINCT 216,DEMOCRAT,ALAN COHN,484
FLORIDA,15,216_PRECINCT 216,REPUBLICAN,SCOTT FRANKLIN,500
FLORIDA,15,217_PRECINCT 217,DEMOCRAT,ALAN COHN,835
FLORIDA,15,217_PRECINCT 217,REPUBLICAN,SCOTT FRANKLIN,774
FLORIDA,15,218_PRECINCT 218,DEMOCRAT,ALAN COHN,648
FLORIDA,15,218_PRECINCT 218,REPUBLICAN,SCOTT FRANKLIN,796
FLORIDA,15,219_PRECINCT 219,DEMOCRAT,ALAN COHN,490
FLORIDA,15,219_PRECINCT 219,REPUBLICAN,SCOTT FRANKLIN,632
FLORIDA,15,220_PRECINCT 220,DEMOCRAT,ALAN COHN,981
FLORIDA,15,220_PRECINCT 220,REPUBLICAN,SCOTT FRANKLIN,1784
FLORIDA,15,221_PRECINCT 221,DEMOCRAT,ALAN COHN,871
FLORIDA,15,221_PRECINCT 221,REPUBLICAN,SCOTT FRANKLIN,1658
FLORIDA,15,222_PRECINCT 222,DEMOCRAT,ALAN COHN,624
FLORIDA,15,222_PRECINCT 222,REPUBLICAN,SCOTT FRANKLIN,855
FLORIDA,15,223_PRECINCT 223,DEMOCRAT,ALAN COHN,489
FLORIDA,15,223_PRECINCT 223,REPUBLICAN,SCOTT FRANKLIN,645
FLORIDA,15,224_PRECINCT 224,DEMOCRAT,ALAN COHN,616
FLORIDA,15,224_PRECINCT 224,REPUBLICAN,SCOTT FRANKLIN,1311
FLORIDA,15,225_PRECINCT 225,DEMOCRAT,ALAN COHN,997
FLORIDA,15,225_PRECINCT 225,REPUBLICAN,SCOTT FRANKLIN,863
FLORIDA,15,226_PRECINCT 226,DEMOCRAT,ALAN COHN,585
FLORIDA,15,226_PRECINCT 226,REPUBLICAN,SCOTT FRANKLIN,866
FLORIDA,15,227_PRECINCT 227,DEMOCRAT,ALAN COHN,99
FLORIDA,15,227_PRECINCT 227,REPUBLICAN,SCOTT FRANKLIN,371
FLORIDA,15,228_PRECINCT 228,DEMOCRAT,ALAN COHN,695
FLORIDA,15,228_PRECINCT 228,REPUBLICAN,SCOTT FRANKLIN,936
FLORIDA,15,229_PRECINCT 229,DEMOCRAT,ALAN COHN,805
FLORIDA,15,229_PRECINCT 229,REPUBLICAN,SCOTT FRANKLIN,1198
FLORIDA,15,230_PRECINCT 230,DEMOCRAT,ALAN COHN,783
FLORIDA,15,230_PRECINCT 230,REPUBLICAN,SCOTT FRANKLIN,988
FLORIDA,15,231_PRECINCT 231,DEMOCRAT,ALAN COHN,1124
FLORIDA,15,231_PRECINCT 231,REPUBLICAN,SCOTT FRANKLIN,1402
FLORIDA,15,233_PRECINCT 233,DEMOCRAT,ALAN COHN,405
FLORIDA,15,233_PRECINCT 233,REPUBLICAN,SCOTT FRANKLIN,635
FLORIDA,15,234_PRECINCT 234,DEMOCRAT,ALAN COHN,139
FLORIDA,15,234_PRECINCT 234,REPUBLICAN,SCOTT FRANKLIN,339
FLORIDA,15,235_PRECINCT 235,DEMOCRAT,ALAN COHN,777
FLORIDA,15,235_PRECINCT 235,REPUBLICAN,SCOTT FRANKLIN,1589
FLORIDA,15,236_PRECINCT 236,DEMOCRAT,ALAN COHN,1238
FLORIDA,15,236_PRECINCT 236,REPUBLICAN,SCOTT FRANKLIN,2215
FLORIDA,15,237_PRECINCT 237,DEMOCRAT,ALAN COHN,1263
FLORIDA,15,237_PRECINCT 237,REPUBLICAN,SCOTT FRANKLIN,3288
FLORIDA,15,238_PRECINCT 238,DEMOCRAT,ALAN COHN,1067
FLORIDA,15,238_PRECINCT 238,REPUBLICAN,SCOTT FRANKLIN,1387
FLORIDA,15,239_PRECINCT 239,DEMOCRAT,ALAN COHN,937
FLORIDA,15,239_PRECINCT 239,REPUBLICAN,SCOTT FRANKLIN,2052
FLORIDA,15,23_PRECINCT 23,DEMOCRAT,ALAN COHN,2517
FLORIDA,15,23_PRECINCT 23,REPUBLICAN,SCOTT FRANKLIN,2968
FLORIDA,15,240_PRECINCT 240,DEMOCRAT,ALAN COHN,502
FLORIDA,15,240_PRECINCT 240,REPUBLICAN,SCOTT FRANKLIN,1303
FLORIDA,15,241_PRECINCT 241,DEMOCRAT,ALAN COHN,1216
FLORIDA,15,241_PRECINCT 241,REPUBLICAN,SCOTT FRANKLIN,2421
FLORIDA,15,242_PRECINCT 242,DEMOCRAT,ALAN COHN,914
FLORIDA,15,242_PRECINCT 242,REPUBLICAN,SCOTT FRANKLIN,1683
FLORIDA,15,243_PRECINCT 243,DEMOCRAT,ALAN COHN,1511
FLORIDA,15,243_PRECINCT 243,REPUBLICAN,SCOTT FRANKLIN,2950
FLORIDA,15,246_PRECINCT 246,DEMOCRAT,ALAN COHN,216
FLORIDA,15,246_PRECINCT 246,REPUBLICAN,SCOTT FRANKLIN,537
FLORIDA,15,363,DEMOCRAT,ALAN COHN,3
FLORIDA,15,363,REPUBLICAN,SCOTT FRANKLIN,5
FLORIDA,15,38_PRECINCT 38,DEMOCRAT,ALAN COHN,907
FLORIDA,15,38_PRECINCT 38,REPUBLICAN,SCOTT FRANKLIN,1757
FLORIDA,15,41_PRECINCT 41,DEMOCRAT,ALAN COHN,209
FLORIDA,15,41_PRECINCT 41,REPUBLICAN,SCOTT FRANKLIN,580
FLORIDA,15,47_PRECINCT 47,DEMOCRAT,ALAN COHN,1159
FLORIDA,15,47_PRECINCT 47,REPUBLICAN,SCOTT FRANKLIN,1944
FLORIDA,15,52_PRECINCT 52,DEMOCRAT,ALAN COHN,2234
FLORIDA,15,52_PRECINCT 52,REPUBLICAN,SCOTT FRANKLIN,2446
FLORIDA,15,622,DEMOCRAT,ALAN COHN,678
FLORIDA,15,622,REPUBLICAN,SCOTT FRANKLIN,278
FLORIDA,15,623,DEMOCRAT,ALAN COHN,1109
FLORIDA,15,623,REPUBLICAN,SCOTT FRANKLIN,288
FLORIDA,15,625,DEMOCRAT,ALAN COHN,432
FLORIDA,15,625,REPUBLICAN,SCOTT FRANKLIN,363
FLORIDA,15,626,DEMOCRAT,ALAN COHN,512
FLORIDA,15,626,REPUBLICAN,SCOTT FRANKLIN,267
FLORIDA,15,629,DEMOCRAT,ALAN COHN,1269
FLORIDA,15,629,REPUBLICAN,SCOTT FRANKLIN,1108
FLORIDA,15,631,DEMOCRAT,ALAN COHN,416
FLORIDA,15,631,REPUBLICAN,SCOTT FRANKLIN,784
FLORIDA,15,633,DEMOCRAT,ALAN COHN,548
FLORIDA,15,633,REPUBLICAN,SCOTT FRANKLIN,1225
FLORIDA,15,635,DEMOCRAT,ALAN COHN,904
FLORIDA,15,635,REPUBLICAN,SCOTT FRANKLIN,776
FLORIDA,15,636,DEMOCRAT,ALAN COHN,179
FLORIDA,15,636,REPUBLICAN,SCOTT FRANKLIN,198
FLORIDA,15,637,DEMOCRAT,ALAN COHN,39
FLORIDA,15,637,REPUBLICAN,SCOTT FRANKLIN,7
FLORIDA,15,639,DEMOCRAT,ALAN COHN,163
FLORIDA,15,639,REPUBLICAN,SCOTT FRANKLIN,622
FLORIDA,15,641,DEMOCRAT,ALAN COHN,931
FLORIDA,15,641,REPUBLICAN,SCOTT FRANKLIN,227
FLORIDA,15,650,DEMOCRAT,ALAN COHN,642
FLORIDA,15,650,REPUBLICAN,SCOTT FRANKLIN,160
